TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,17826,17826,1,Ol Jogi Ranch,Ol Jogi Ranch,Private Ranch,Private Ranch,National,Not Reported,Not Applicable,0,0,0,267,116.1956033,Not Applicable,0,Not Reported,1985,Non-profit organisations,Not Reported,Private,Not Reported,Not Reported,1775,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,103549,103549,1,Lake Naivasha,Lake Naivasha,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(iv),0,0,0,300,287.6497072,Not Applicable,0,Designated,1995,Not Reported,Not Reported,Not Reported,Management plan is implented and available,State Verified,1856,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555522,555555522,1,Nasuulu Community Wildlife Conservancy,Nasuulu Community Wildlife Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,346.009704,346.0435581,Not Applicable,0,Not Reported,2011,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,68092,68092,1,Lake Nakuru,Lake Nakuru,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(ii)(iii)(iv)(v)(vi),0,0,0,188,177.3871545,Not Applicable,0,Designated,1990,Not Reported,Not Reported,Not Reported,Management plan is implented and available,State Verified,1856,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,900591,900591,1,Lake Bogoria,Lake Bogoria,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iv)(v),0,0,0,107,84.0389188,Not Applicable,0,Designated,2001,Not Reported,Not Reported,Not Reported,Management plan is not implented and not available,State Verified,1856,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,555566888,555566888,1,Awer Community Conservancy,Awer Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,209,209.6739629,Not Applicable,0,Not Reported,2010,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555520,555555520,1,Biliqo-Bulesa Community Conservancy,Biliqo-Bulesa Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,3784.823327,3787.207882,Not Applicable,0,Not Reported,2007,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555521,555555521,1,Hanshak-Nyongoro Community Conservancy,Hanshak-Nyongoro Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,792,784.0957585,Not Applicable,0,Not Reported,2010,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555504,555555504,1,Il Ngwesi Community Trust,Il Ngwesi Community Trust,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,94.333227,94.33070644,Not Applicable,0,Not Reported,1995,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555566902,555566902,1,Ngare Ndare Community Conservancy,Ngare Ndare Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,55.107407,55.10635524,Not Applicable,0,Not Reported,2000,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555505,555555505,1,Ishaqbini Hirola Community Conservancy,Ishaqbini Hirola Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,732,688.5283892,Not Applicable,0,Not Reported,2007,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555506,555555506,1,Jaldesa Community Conservancy,Jaldesa Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,520.786516,521.0662602,Not Applicable,0,Not Reported,2013,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555496,555555496,1,Kalama Community Wildlife Conservancy,Kalama Community Wildlife Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,496.737448,496.7979224,Not Applicable,0,Not Reported,2002,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,3038,3038,1,Kiunga Marine Conservancy,Kiunga Marine Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,1,0,97.13275499,287,287.678256,Not Reported,0,Not Reported,2010,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555523,555555523,1,Ndera Community Conservancy,Ndera Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,1155,1164.415573,Not Applicable,0,Not Reported,2010,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555566901,555566901,1,Segera,Segera,Private Nature Reserve,Private Nature Reserve,National,Not Reported,Not Applicable,0,0,0,200,196.7484484,Not Applicable,0,Not Reported,2007,Non-profit organisations,Not Reported,Private,Not Reported,Not Reported,1775,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,555566904,555566904,1,Pate Marine Community Conservancy,Pate Marine Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,9.968723298,192,192.3524482,Not Applicable,0,Not Reported,2010,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555492,555555492,1,Lekurruki Conservancy Trust,Lekurruki Conservancy Trust,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,87.836011,87.83085625,Not Applicable,0,Not Reported,1999,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555566903,555566903,1,Leparua Community Conservancy,Leparua Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,328.352032,328.3721798,Not Applicable,0,Not Reported,2011,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555507,555555507,1,Lower Tana Delta Conservation Trust,Lower Tana Delta Conservation Trust,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,1.334326358,512,517.6970202,Not Applicable,0,Not Reported,2010,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,478056,478056,1,Kaya Kambe,Kaya Kambe,Not Reported,Not Reported,National,Not Reported,Not Applicable,0,0,0,0.61,0.606010681,Not Applicable,0,Designated,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,826,KE-300,KEN,KEN,Not Applicable,Not Applicable
Polygon,555566905,555566905,1,Ltungai Community Conservancy Trust,Ltungai Community Conservancy Trust,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,193.080842,192.8613467,Not Applicable,0,Not Reported,2002,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555566906,555566906,1,Meibae Community Conservancy,Meibae Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,1016.484796,1016.215718,Not Applicable,0,Not Reported,2006,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555503,555555503,1,Melako Community Conservancy,Melako Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,5491.247317,5493.633164,Not Applicable,0,Not Reported,2004,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555508,555555508,1,Mpus Kutuk Community Conservancy,Mpus Kutuk Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,544.548954,544.4678516,Not Applicable,0,Not Reported,2007,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555509,555555509,1,Naibunga Conservancy Trust,Naibunga Conservancy Trust,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,471.051067,470.868661,Not Applicable,0,Not Reported,2001,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555519,555555519,1,Nakuprat-Gotu Community Conservancy,Nakuprat-Gotu Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,719.923064,720.2575545,Not Applicable,0,Not Reported,2010,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555497,555555497,1,Namunyak Wildlife Conservation Trust,Namunyak Wildlife Conservation Trust,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,2868.973693,2868.993795,Not Applicable,0,Not Reported,1995,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555510,555555510,1,Ruko Community Widlife Conservancy,Ruko Community Widlife Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,178.968688,178.6651983,Not Applicable,0,Not Reported,2006,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555498,555555498,1,Sera Community Conservancy,Sera Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,3393.355746,3394.560642,Not Applicable,0,Not Reported,2001,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555566899,555566899,1,Shura Community Conservancy,Shura Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,4170.982359,4173.973413,Not Applicable,0,Not Reported,2004,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555500,555555500,1,Songa Community Conservancy,Songa Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,1038.681053,1039.122593,Not Applicable,0,Not Reported,2013,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555511,555555511,1,West Gate Community Conservancy,West Gate Community Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,362.525087,362.5121052,Not Applicable,0,Not Reported,2004,Indigenous peoples,Not Reported,Community,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555566897,555566897,1,Ngorare,Ngorare,Private Protected Area,Private Protected Area,National,Not Reported,Not Applicable,0,0,0,0,156.8812654,Not Applicable,0,Not Reported,2013,For-profit organisations,Not Reported,Not Reported,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555566898,555566898,1,Ol Lentille Conservancy,Ol Lentille Conservancy,Community Nature Reserve,Community Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0,107.2080596,Not Applicable,0,Not Reported,2006,Non-profit organisations,Not Reported,Private,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555566900,555566900,1,Ol Pejeta Conservancy,Ol Pejeta Conservancy,Private Protected Area,Private Protected Area,National,Not Reported,Not Applicable,0,0,0,365,364.6233175,Not Applicable,0,Not Reported,1989,Non-profit organisations,Not Reported,Private,Not Reported,Not Reported,1775,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555481,555555481,1,Kimana Wildlife Sanctuary,Kimana Wildlife Sanctuary,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,24.28,25.75804358,Not Applicable,0,Designated,1999,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,72283,72283,1,Imbirikani,Imbirikani,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,4.61382,4.614271012,Not Applicable,0,Designated,0,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555484,555555484,1,Elangata Wuas,Elangata Wuas,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,595,601.5763186,Not Applicable,0,Designated,1992,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555485,555555485,1,Esenlenkei,Esenlenkei,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,74.79,43.00016393,Not Applicable,0,Designated,1983,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555486,555555486,1,Motikanju,Motikanju,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,28,27.71591402,Not Applicable,0,Designated,2010,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1715,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555487,555555487,1,Osupuko,Osupuko,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,12.14,13.46608856,Not Applicable,0,Designated,2009,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555482,555555482,1,Elerai,Elerai,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,20.23,43.02993165,Not Applicable,0,Designated,2008,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555483,555555483,1,Shompole,Shompole,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,100,149.1269089,Not Applicable,0,Designated,2000,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555488,555555488,1,Nailepu,Nailepu,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,15.78,24.3316103,Not Applicable,0,Designated,2010,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555489,555555489,1,Tawi,Tawi,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,23.47,12.39541443,Not Applicable,0,Designated,2010,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,72309,72309,1,Lumo,Lumo,Community Wildlife Sanctuary,Community Wildlife Sanctuary,National,Not Reported,Not Applicable,0,0,0,430.96,222.5310555,Not Applicable,0,Designated,2001,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,KE-300,KEN,KEN,Not Applicable,Not Applicable
Polygon,7408,7408,1,Taita Hills,Taita Hills,Wildlife Sanctuary,Wildlife Sanctuary,National,Not Reported,Not Applicable,0,0,0,113.4,108.6314334,Not Applicable,0,Designated,1973,Non-profit organisations,Not Reported,Not Reported,Not Reported,Not Reported,1714,KE-300,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555515,555555515,1,Motorogi,Motorogi,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,54.66,63.45422373,Not Applicable,0,Designated,2006,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555490,555555490,1,Lewa Wildlife Conservancy,Lewa Wildlife Conservancy,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,222.6,162.6799468,Not Applicable,0,Designated,1995,Non-profit organisations,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555491,555555491,1,Mpala,Mpala,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,194,194.5343002,Not Applicable,0,Designated,1969,Non-profit organisations,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555493,555555493,1,Makurian (Oreteti),Makurian,Group Ranch,Group Ranch,National,Not Reported,Not Applicable,0,0,0,64.64,66.41820786,Not Applicable,0,Designated,2010,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555494,555555494,1,Borana,Borana,Private Ranch,Private Ranch,National,Not Reported,Not Applicable,0,0,0,141,119.0744118,Not Applicable,0,Designated,1990,Non-profit organisations,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,17825,17825,1,Solio Ranch and Rhino Sanctuary,Solio Ranch,Private Ranch,Private Ranch,National,Not Reported,Not Applicable,0,0,0,200,236.5233274,Not Applicable,0,Designated,1970,Non-profit organisations,Not Reported,Not Reported,Not Reported,Not Reported,1714,KE-700,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555512,555555512,1,Lemek,Lemek,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,68.6,62.11367822,Not Applicable,0,Designated,1995,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,478055,478055,1,Kaya Jibana,Kaya Jibana,Not Reported,Not Reported,National,Not Reported,Not Applicable,0,0,0,1.15,1.14693687,Not Applicable,0,Designated,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,826,KE-300,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555495,555555495,1,Loisaba Wilderness,Loisaba Wilderness,Private Ranch,Private Ranch,National,Not Reported,Not Applicable,0,0,0,150,173.205093,Not Applicable,0,Designated,2000,Non-profit organisations,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555499,555555499,1,Ol Pejeta,Ol Pejeta,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,364,370.4058109,Not Applicable,0,Designated,2004,Non-profit organisations,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555502,555555502,1,Mugie,Mugie,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,198,185.5652651,Not Applicable,0,Designated,1970,Non-profit organisations,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555513,555555513,1,Mara North,Mara North,Community Conservancy,Community Conservancy,National,VI,Not Applicable,0,0,0,309.55,334.1757856,Not Applicable,0,Designated,2009,Joint governance,Not Reported,Not Reported,Not Reported,Not Reported,1934,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555514,555555514,1,Olare Orok,Olare Orok,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,97.2,111.2068023,Not Applicable,0,Designated,2006,Non-profit organisations,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,478054,478054,1,Kaya Chonyi,Kaya Chonyi,Not Reported,Not Reported,National,Not Reported,Not Applicable,0,0,0,2.01,2.009632002,Not Applicable,0,Designated,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,826,KE-300,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555516,555555516,1,Ol Chorro Oiroua,Ol Chorro Oiroua,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,68.79,53.49220811,Not Applicable,0,Designated,2010,Local communities,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555517,555555517,1,Ol Kinyei,Ol Kinyei,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,34.4,30.34824172,Not Applicable,0,Designated,2005,Non-profit organisations,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555555518,555555518,1,Naboisho,Naboisho,Community Conservancy,Community Conservancy,National,Not Reported,Not Applicable,0,0,0,206.28,209.6364552,Not Applicable,0,Designated,2010,Non-profit organisations,Not Reported,Not Reported,Not Reported,Not Reported,1714,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,478057,478057,1,Kaya Ribe,Kaya Ribe,Not Reported,Not Reported,National,Not Reported,Not Applicable,0,0,0,0.75,0.752775763,Not Applicable,0,Designated,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,826,KE-300,KEN,KEN,Not Applicable,Not Applicable
Polygon,478058,478058,1,Kaya Dzombo,Kaya Dzombo,Not Reported,Not Reported,National,Not Reported,Not Applicable,0,0,0,3.12,3.117418368,Not Applicable,0,Designated,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,826,KE-300,KEN,KEN,Not Applicable,Not Applicable
Polygon,555622008,555622008,1,Naivasha Wildlife Sanctuary,Naivasha Wildlife Sanctuary,National Sanctuary,National Sanctuary,National,Not Reported,Not Applicable,0,0,0,3.99,6.277400009,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,756,756,1,Aberdare,Aberdare,National Park,National Park,National,II,Not Applicable,0,0,0,765.7,772.3150594,Not Applicable,0,Designated,1950,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7887,7887,1,Central Island,Central Island,National Park,National Park,National,II,Not Applicable,0,0,0,5,4.776199826,Not Applicable,0,Designated,1983,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,763,763,1,Kisite,Kisite,Marine National Park,Marine National Park,National,II,Not Applicable,2,28,26.13577715,28,27.83807681,All,28,Designated,1978,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,758,758,1,Amboseli,Amboseli,National Park,National Park,National,II,Not Applicable,0,0,0,392,387.4426262,Not Applicable,0,Designated,1974,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,29801,29801,1,Arabuko Sokoke,Arabuko Sokoke,National Park,National Park,National,Not Reported,Not Applicable,0,0,0,6,5.733529422,Not Applicable,0,Designated,1990,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2423,2423,1,Arawale,Arawale,National Reserve,National Reserve,National,VI,Not Applicable,0,0,0,533,627.2106158,Not Applicable,0,Designated,1974,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2422,2422,1,Bisandi,Bisandi,National Reserve,National Reserve,National,VI,Not Applicable,0,0,0,606,606.8156754,Not Applicable,0,Designated,1979,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2295,2295,1,Buffalo Springs,Buffalo Springs,National Reserve,National Reserve,National,II,Not Applicable,0,0,0,131,130.086412,Not Applicable,0,Designated,1985,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555621998,555621998,1,Chepkitale,Chepkitale,National Reserve,National Reserve,National,Not Reported,Not Applicable,0,0,0,178.2,183.4135591,Not Applicable,0,Designated,2000,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,19563,19563,1,Chyulu Hills,Chyulu Hills,National Park,National Park,National,II,Not Applicable,0,0,0,471,733.9180817,Not Applicable,0,Designated,1983,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555622001,555622001,1,Kisumu Impala,Kisumu Impala,National Sanctuary,National Sanctuary,National,IV,Not Applicable,0,0,0,0.34,0.280748646,Not Applicable,0,Designated,1992,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,555622002,555622002,1,Kiunga,Kiunga,Marine National Reserve,Marine National Reserve,National,VI,Not Applicable,1,250,151.0735327,250,248.9641629,Not Reported,0,Designated,1979,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2416,2416,1,Kora,Kora,National Park,National Park,National,II,Not Applicable,0,0,0,1787,1790.228915,Not Applicable,0,Designated,1989,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7423,7423,1,Diani Chale Marine,Diani Chale Marine,Marine National Reserve,Marine National Reserve,National,VI,Not Applicable,1,75,68.47549915,75,77.53726422,Not Reported,0,Designated,1995,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,2591,2591,1,Dodori,Dodori,National Reserve,National Reserve,National,Not Reported,Not Applicable,0,0,0,877,874.6729261,Not Applicable,0,Designated,1976,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7506,7506,1,Hell's Gate,Hell's Gate,National Park,National Park,National,II,Not Applicable,0,0,0,68.26,68.16698214,Not Applicable,0,Designated,1984,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
Polygon,7420,7420,1,Kakamega,Kakamega,National Reserve,National Reserve,National,Not Reported,Not Applicable,0,0,0,44.7,44.08200752,Not Applicable,0,Designated,1985,Federal or national ministry or agency,State,Kenya Wildlife Service,Not Reported,State Verified,933,Not Reported,KEN,KEN,Not Applicable,Not Applicable
